index,slug,category,level,updated_date,duration_text,title,pdf_filename,status,step_count,pdf_page_count,url
650,fraudfinder-bqml,AI / Gemini / Agent / Vertex AI,進階,2026-03-27,,FraudFinder：運用 Vertex AI 和 BigQuery，將原始資料轉換為 AI。,"650__fraudfinder-bqml__FraudFinder-運用-Vertex-AI-和-BigQuery,將原始資料轉換為-AI。.pdf",passed,9,18,https://codelabs.developers.google.com/fraudfinder-bqml?hl=zh-tw
321,vertex-cohost-prediction,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI：在同一個 VM 託管模型，以便預測結果,"321__vertex-cohost-prediction__Vertex-AI-在同一個-VM-託管模型,以便預測結果.pdf",passed,7,23,https://codelabs.developers.google.com/vertex-cohost-prediction?hl=zh-tw
325,spring-cloud-gcp-gcs,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 Spring Resource 抽象層存取 Cloud Storage 檔案,325__spring-cloud-gcp-gcs__使用-Spring-Resource-抽象層存取-Cloud-Storage-檔案.pdf,passed,7,13,https://codelabs.developers.google.com/codelabs/spring-cloud-gcp-gcs?hl=zh-tw
329,llm-summarizer-palm-gcs,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Cloud 函式：使用 PaLM Vertex AI API 和 Google Cloud Storage 彙整內容,329__llm-summarizer-palm-gcs__Cloud-函式-使用-PaLM-Vertex-AI-API-和-Google-Cloud-Storage-彙整內容.pdf,passed,8,12,https://codelabs.developers.google.com/llm-summarizer-palm-gcs?hl=zh-tw
334,gcp-actions-gemini-mcp-cloudrun,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,在 Cloud Run 運用 Gemini + MCP，將自然語言轉換為實際 Google Cloud 動作,"334__gcp-actions-gemini-mcp-cloudrun__在-Cloud-Run-運用-Gemini-MCP,將自然語言轉換為實際-Google-Cloud-動作.pdf",passed,9,20,https://codelabs.developers.google.com/gcp-actions-gemini-mcp-cloudrun?hl=zh-tw
335,devsite-codelabs-build-youtube-summarizer,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,建構 Gemini 技術輔助的 YouTube 摘要工具,335__devsite-codelabs-build-youtube-summarizer__建構-Gemini-技術輔助的-YouTube-摘要工具.pdf,passed,8,22,https://codelabs.developers.google.com/devsite/codelabs/build-youtube-summarizer?hl=zh-tw
342,devsite-codelabs-gemini-multimodal-chat-assistant-python,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 Gemini (Python) 在雲端建構及部署多模態助理,342__devsite-codelabs-gemini-multimodal-chat-assistant-python__使用-Gemini-(Python)-在雲端建構及部署多模態助理.pdf,passed,8,32,https://codelabs.developers.google.com/devsite/codelabs/gemini-multimodal-chat-assistant-python?hl=zh-tw
353,vertex-p2p-training,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,從原型設計到正式環境：使用 Vertex AI 訓練自訂模型,353__vertex-p2p-training__從原型設計到正式環境-使用-Vertex-AI-訓練自訂模型.pdf,passed,7,24,https://codelabs.developers.google.com/vertex-p2p-training?hl=zh-tw
354,multimodal-rag-gemini,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 Gemini Pro 建構採用多模態 RAG 的問答應用程式,354__multimodal-rag-gemini__使用-Gemini-Pro-建構採用多模態-RAG-的問答應用程式.pdf,passed,12,27,https://codelabs.developers.google.com/multimodal-rag-gemini?hl=zh-tw
357,genai-for-dev-github-code-review,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,GitHub - 使用生成式 AI 自動執行程式碼審查作業,357__genai-for-dev-github-code-review__GitHub-使用生成式-AI-自動執行程式碼審查作業.pdf,passed,14,29,https://codelabs.developers.google.com/genai-for-dev-github-code-review?hl=zh-tw
360,vertex_experiments_pipelines_intro,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,充分運用實驗：透過 Vertex AI 管理機器學習實驗,360__vertex_experiments_pipelines_intro__充分運用實驗-透過-Vertex-AI-管理機器學習實驗.pdf,passed,8,22,https://codelabs.developers.google.com/vertex_experiments_pipelines_intro?hl=zh-tw
361,vertex-training-autopkg,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI：使用自動封裝功能，在 Vertex AI Training 透過 Hugging Face 微調 BERT,"361__vertex-training-autopkg__Vertex-AI-使用自動封裝功能,在-Vertex-AI-Training-透過-Hugging-Face-微調-BERT.pdf",passed,8,18,https://codelabs.developers.google.com/vertex-training-autopkg?hl=zh-tw
362,vertex_custom_training_prediction,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,39 分鐘,Vertex AI：訓練及提供自訂模型,362__vertex_custom_training_prediction__Vertex-AI-訓練及提供自訂模型.pdf,passed,7,24,https://codelabs.developers.google.com/vertex_custom_training_prediction?hl=zh-tw
369,first-adk-agent-on-cloud-run,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,30 分鐘,程式碼研究室：Cloud Run Day 2025 - Setup,369__first-adk-agent-on-cloud-run__程式碼研究室-Cloud-Run-Day-2025-Setup.pdf,passed,6,9,https://codelabs.developers.google.com/first-adk-agent-on-cloud-run?hl=zh-tw
375,vertex-ai-conversation,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,程式碼研究室：透過 Vertex AI Conversation 建構生成式即時通訊應用程式,375__vertex-ai-conversation__程式碼研究室-透過-Vertex-AI-Conversation-建構生成式即時通訊應用程式.pdf,passed,8,13,https://codelabs.developers.google.com/codelabs/vertex-ai-conversation?hl=zh-tw
381,vertex-p2p-distributed,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,從原型設計到正式環境：在 Vertex AI 執行分散式訓練,381__vertex-p2p-distributed__從原型設計到正式環境-在-Vertex-AI-執行分散式訓練.pdf,passed,7,23,https://codelabs.developers.google.com/vertex-p2p-distributed?hl=zh-tw
382,deploy-to-cloud-run-using-oss-mcp-server,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,運用 MCP 伺服器，從 Gemini CLI 和 Antigravity 將應用程式部署至 Cloud Run,"382__deploy-to-cloud-run-using-oss-mcp-server__運用-MCP-伺服器,從-Gemini-CLI-和-Antigravity-將應用程式部署至-Cloud-Run.pdf",passed,10,14,https://codelabs.developers.google.com/deploy-to-cloud-run-using-oss-mcp-server?hl=zh-tw
386,vertex-ai-event-management,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI Vision Occupancy Analytics 應用程式 (含事件管理功能),386__vertex-ai-event-management__Vertex-AI-Vision-Occupancy-Analytics-應用程式-(含事件管理功能).pdf,passed,10,20,https://codelabs.developers.google.com/vertex-ai-event-management?hl=zh-tw
388,vertex-xgb-wit,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 What-If Tool 和 Vertex AI 建構財務機器學習模型,388__vertex-xgb-wit__使用-What-If-Tool-和-Vertex-AI-建構財務機器學習模型.pdf,passed,9,24,https://codelabs.developers.google.com/vertex-xgb-wit?hl=zh-tw
391,springboot-posegenerator-imagen,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 Spanner 和 Vertex AI Imagen API 將資料轉換為生成式 AI,391__springboot-posegenerator-imagen__使用-Spanner-和-Vertex-AI-Imagen-API-將資料轉換為生成式-AI.pdf,passed,9,14,https://codelabs.developers.google.com/springboot-posegenerator-imagen?hl=zh-tw
400,llm-chat-app-flask,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,在 Cloud Run 使用 PaLM API 的即時通訊應用程式,400__llm-chat-app-flask__在-Cloud-Run-使用-PaLM-API-的即時通訊應用程式.pdf,passed,8,10,https://codelabs.developers.google.com/llm-chat-app-flask?hl=zh-tw
401,create-chrome-extension-duetai,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,程式碼實驗室：使用 Gemini 以 JavaScript 建構 Chrome 擴充功能,401__create-chrome-extension-duetai__程式碼實驗室-使用-Gemini-以-JavaScript-建構-Chrome-擴充功能.pdf,passed,7,22,https://codelabs.developers.google.com/create-chrome-extension-duetai?hl=zh-tw
426,how-to-gemini-text-summarization-cloud-run-functions,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,如何使用 Cloud Run functions 和 Gemini，為上傳至 Cloud Storage bucket 的文字檔建立摘要,"426__how-to-gemini-text-summarization-cloud-run-functions__如何使用-Cloud-Run-functions-和-Gemini,為上傳至-Cloud-Storage-bucket-的文字檔建立摘要.pdf",passed,8,13,https://codelabs.developers.google.com/codelabs/how-to-gemini-text-summarization-cloud-run-functions?hl=zh-tw
437,vertex-image-deploy,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,透過 Vertex AI 取得預先訓練的 TensorFlow 圖像模型預測結果,437__vertex-image-deploy__透過-Vertex-AI-取得預先訓練的-TensorFlow-圖像模型預測結果.pdf,passed,9,27,https://codelabs.developers.google.com/vertex-image-deploy?hl=zh-tw
440,gemini-file-search-for-rag,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,(RAG)41 分鐘,使用 Google Gemini 檔案搜尋工具進行檢索增強生成,440__gemini-file-search-for-rag__使用-Google-Gemini-檔案搜尋工具進行檢索增強生成.pdf,passed,8,22,https://codelabs.developers.google.com/gemini-file-search-for-rag?hl=zh-tw
442,time-series-forecasting-with-cloud-ai-platform,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,運用 Vertex AI 和 BigQuery 機器學習預測時間序列,442__time-series-forecasting-with-cloud-ai-platform__運用-Vertex-AI-和-BigQuery-機器學習預測時間序列.pdf,passed,9,18,https://codelabs.developers.google.com/codelabs/time-series-forecasting-with-cloud-ai-platform?hl=zh-tw
450,how-to-cloud-run-gemini-function-calling,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,如何搭配使用 Cloud Run 與 Gemini 函式呼叫功能,450__how-to-cloud-run-gemini-function-calling__如何搭配使用-Cloud-Run-與-Gemini-函式呼叫功能.pdf,passed,10,25,https://codelabs.developers.google.com/codelabs/how-to-cloud-run-gemini-function-calling?hl=zh-tw
457,moviescore-prediction-vertexai,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,使用 Vertex AI AutoML 預測電影評分,457__moviescore-prediction-vertexai__使用-Vertex-AI-AutoML-預測電影評分.pdf,passed,8,16,https://codelabs.developers.google.com/moviescore-prediction-vertexai?hl=zh-tw
460,yoga-pose-firestore-vectorsearch-nodejs,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,程式碼研究室 - 使用 Firestore、Vector Search、Langchain 和 Gemini 建構情境式瑜珈姿勢推薦應用程式 (Node.js 版本),460__yoga-pose-firestore-vectorsearch-nodejs__程式碼研究室-使用-Firestore、Vector-Search、Langchain-和-Gemini-建構情境式瑜珈姿勢推薦應用程式-(Node.js-版本.pdf,passed,10,27,https://codelabs.developers.google.com/yoga-pose-firestore-vectorsearch-nodejs?hl=zh-tw
471,tdd-ruby-app-duetai,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,程式碼實驗室：運用 Gemini 加速以測試為導向的開發作業,471__tdd-ruby-app-duetai__程式碼實驗室-運用-Gemini-加速以測試為導向的開發作業.pdf,passed,10,20,https://codelabs.developers.google.com/tdd-ruby-app-duetai?hl=zh-tw
479,vertex-workbench-intro,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI Workbench：使用 BigQuery 資料訓練 TensorFlow 模型,479__vertex-workbench-intro__Vertex-AI-Workbench-使用-BigQuery-資料訓練-TensorFlow-模型.pdf,passed,7,24,https://codelabs.developers.google.com/vertex-workbench-intro?hl=zh-tw
481,vertex-ai-vision-traffic-monitoring,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI Vision 交通監控應用程式,481__vertex-ai-vision-traffic-monitoring__Vertex-AI-Vision-交通監控應用程式.pdf,passed,10,19,https://codelabs.developers.google.com/vertex-ai-vision-traffic-monitoring?hl=zh-tw
483,youtube-analytics-palm-llm,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,Vertex AI 影片分析專用生成式 AI,483__youtube-analytics-palm-llm__Vertex-AI-影片分析專用生成式-AI.pdf,passed,10,12,https://codelabs.developers.google.com/youtube-analytics-palm-llm?hl=zh-tw
485,magento-cloud-spanner,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,將 Magento 與 Cloud Spanner 整合,485__magento-cloud-spanner__將-Magento-與-Cloud-Spanner-整合.pdf,passed,4,20,https://codelabs.developers.google.com/codelabs/magento-cloud-spanner?hl=zh-tw
491,programmatic-dq,AI / Gemini / Agent / Vertex AI,進階,2026-03-28,,運用 Dataplex 和生成式 AI 以程式輔助方式確保資料品質,491__programmatic-dq__運用-Dataplex-和生成式-AI-以程式輔助方式確保資料品質.pdf,passed,7,28,https://codelabs.developers.google.com/programmatic-dq?hl=zh-tw
318,adk-java-getting-started,AI / Gemini / Agent / Vertex AI,進階,2026-03-30,,使用 Java 版 Agent Development Kit (ADK) 建構 AI 代理,318__adk-java-getting-started__使用-Java-版-Agent-Development-Kit-(ADK)-建構-AI-代理.pdf,passed,11,30,https://codelabs.developers.google.com/adk-java-getting-started?hl=zh-tw
235,cloud-run-use-mcp-server-on-cloud-run-with-an-adk-agent,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,在 Cloud Run 建構及部署採用 MCP 伺服器的 ADK 代理,235__cloud-run-use-mcp-server-on-cloud-run-with-an-adk-agent__在-Cloud-Run-建構及部署採用-MCP-伺服器的-ADK-代理.pdf,passed,9,26,https://codelabs.developers.google.com/codelabs/cloud-run/use-mcp-server-on-cloud-run-with-an-adk-agent?hl=zh-tw
262,gemini-function-calling,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,如何在 Gemini 使用函式呼叫與 API 互動,262__gemini-function-calling__如何在-Gemini-使用函式呼叫與-API-互動.pdf,passed,12,22,https://codelabs.developers.google.com/codelabs/gemini-function-calling?hl=zh-tw
278,devsite-codelabs-apps-script-vibe-code-gmail-add-on-gemini-cli-mcp-servers,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,Apps Script：運用 Gemini CLI 和 MCP 伺服器進行直覺式程式開發，打造 Gmail 外掛程式,"278__devsite-codelabs-apps-script-vibe-code-gmail-add-on-gemini-cli-mcp-servers__Apps-Script-運用-Gemini-CLI-和-MCP-伺服器進行直覺式程式開發,打造-Gmail-外掛程式.pdf",passed,13,19,https://codelabs.developers.google.com/devsite/codelabs/apps-script-vibe-code-gmail-add-on-gemini-cli-mcp-servers?hl=zh-tw
280,smart-shop-agent-vertexai,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,運用 AlloyDB 和 Vertex AI Agent Builder 打造智慧購物助理 - 第 2 部分,280__smart-shop-agent-vertexai__運用-AlloyDB-和-Vertex-AI-Agent-Builder-打造智慧購物助理-第-2-部分.pdf,passed,9,20,https://codelabs.developers.google.com/smart-shop-agent-vertexai?hl=zh-tw
282,smart-patent-agent-vertexai,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,運用 AlloyDB 和 Vertex AI Agent Builder 打造專利搜尋助理 - 第 2 部分,282__smart-patent-agent-vertexai__運用-AlloyDB-和-Vertex-AI-Agent-Builder-打造專利搜尋助理-第-2-部分.pdf,passed,8,14,https://codelabs.developers.google.com/smart-patent-agent-vertexai?hl=zh-tw
288,inplace-llm-bq-gemini,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,就地生成 LLM 洞察：運用 BigQuery 和 Gemini 分析結構化與非結構化資料,288__inplace-llm-bq-gemini__就地生成-LLM-洞察-運用-BigQuery-和-Gemini-分析結構化與非結構化資料.pdf,passed,9,19,https://codelabs.developers.google.com/inplace-llm-bq-gemini?hl=zh-tw
292,patent-search-java-adk,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,運用 ADK、AlloyDB 和 Gemini，以 Java 建構功能強大的 E2E AI 代理程式應用程式！,"292__patent-search-java-adk__運用-ADK、AlloyDB-和-Gemini,以-Java-建構功能強大的-E2E-AI-代理程式應用程式.pdf",passed,13,33,https://codelabs.developers.google.com/patent-search-java-adk?hl=zh-tw
296,cloud-run-host-adk-agent-worker-pool-single-turn,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,如何在 Cloud Run worker 集區中代管單輪 ADK 代理,296__cloud-run-host-adk-agent-worker-pool-single-turn__如何在-Cloud-Run-worker-集區中代管單輪-ADK-代理.pdf,passed,8,17,https://codelabs.developers.google.com/codelabs/cloud-run/host-adk-agent-worker-pool-single-turn?hl=zh-tw
297,cloud-run-upload-serve-images-storage-firestore-fastapi,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,如何使用 Cloud Storage、Firestore 和 Cloud Run 上傳及提供圖片,297__cloud-run-upload-serve-images-storage-firestore-fastapi__如何使用-Cloud-Storage、Firestore-和-Cloud-Run-上傳及提供圖片.pdf,passed,9,18,https://codelabs.developers.google.com/codelabs/cloud-run/upload-serve-images-storage-firestore-fastapi?hl=zh-tw
299,cloud-run-how-to-connect-adk-to-deployed-cloud-run-llm,AI / Gemini / Agent / Vertex AI,進階,2026-04-09,,實驗室 3：從原型到正式環境 - 將 ADK 代理部署至搭載 GPU 的 Cloud Run,299__cloud-run-how-to-connect-adk-to-deployed-cloud-run-llm__實驗室-3-從原型到正式環境-將-ADK-代理部署至搭載-GPU-的-Cloud-Run.pdf,passed,13,27,https://codelabs.developers.google.com/codelabs/cloud-run/how-to-connect-adk-to-deployed-cloud-run-llm?hl=zh-tw
226,gemini-cli-how-to-create-agent-skills-for-gemini-cli,AI / Gemini / Agent / Vertex AI,進階,2026-04-10,,如何使用 AI 代理程式技能 (搭配 Gemini CLI 和 Firebase 適用的 Agent Skills),226__gemini-cli-how-to-create-agent-skills-for-gemini-cli__如何使用-AI-代理程式技能-(搭配-Gemini-CLI-和-Firebase-適用的-Agent-Skills).pdf,passed,7,13,https://codelabs.developers.google.com/gemini-cli/how-to-create-agent-skills-for-gemini-cli?hl=zh-tw
213,ca-in-bigquery,AI / Gemini / Agent / Vertex AI,進階,2026-04-13,45 分鐘,BigQuery 對話式數據分析簡介,213__ca-in-bigquery__BigQuery-對話式數據分析簡介.pdf,passed,8,29,https://codelabs.developers.google.com/ca-in-bigquery?hl=zh-tw
215,devsite-codelabs-serve-gemma3-with-vllm-on-cloud-run,AI / Gemini / Agent / Vertex AI,進階,2026-04-13,,在 Cloud Run 使用 vLLM 提供 Gemma 3 服務,215__devsite-codelabs-serve-gemma3-with-vllm-on-cloud-run__在-Cloud-Run-使用-vLLM-提供-Gemma-3-服務.pdf,passed,9,15,https://codelabs.developers.google.com/devsite/codelabs/serve-gemma3-with-vllm-on-cloud-run?hl=zh-tw
217,adk-mcp-bigquery-maps,AI / Gemini / Agent / Vertex AI,進階,2026-04-13,,使用 BigQuery 和 Google 地圖的 MCP 伺服器，建構 Location Intelligence ADK 代理,"217__adk-mcp-bigquery-maps__使用-BigQuery-和-Google-地圖的-MCP-伺服器,建構-Location-Intelligence-ADK-代理.pdf",passed,9,16,https://codelabs.developers.google.com/adk-mcp-bigquery-maps?hl=zh-tw
